review_id,drugName,condition,review,rating,date,usefulCount
163464,Mirtazapine,Depression,Saved my life,10.0,2015-08-21,23
205748,Pristiq,Depression,"I have posted here before after just starting Pristiq. I've now been on 50 MG of this drug for depression and anxiety disorder for 6 months and I honestly think this medicine saved my life. I was stuck in such a deep dark depression with severe anxiety attacks. I couldn't function like a normal person. Everything seemed so hard. I couldn't sleep or eat. I started Pristiq and it took about 2 months for me to fully feel the positive effects, however I did notice a big change just 2 weeks into taking it. The only side effect I had early on was insomina and night sweats, but those are no longer an issue. I do notice though that if I miss a pill for more than one day, I start to feel depressed again. Overall, the best medicine I've taken.",10.0,2010-12-15,23
168516,Tranylcypromine,Depression,"After 15 years of SSRIs and SNRI's, I was told to consider shock therapy or Parnate. Parnate is a miracle drug as far as I am concerned. At 47, I seem to have the energy that I had in my 20s and 30s. I am taking Ambien to deal with the side effect of insomnia and its working great. For once I seem to be able to synchronize up with the rest of the world. The special diet required has not been a problem so far. I seem to have a problem with almonds, but cheese pizza (non-aged cheese only!) is still okay.",10.0,2009-09-19,88
93890,Trintellix,Depression,"I was crying every day, and now after 3 weeks taking this medication I'm stable. I feel like my emotions went away. I have headache often, eyes pain, but no nausea at all. I take it before bedtime. I'm better emotionally, not happy about the headache.",8.0,2017-07-10,27
61881,Citalopram,Depression,"After having mild but persistent depression for 18 years it got much worse after having my first baby. I'd never took any depression medication, but my GP recommended to take Cipramil. It took around 4 - 6 weeks before I really felt the benefit of the medicine with mild side effects such as nausea, dizziness and not being able to concentrate. But now I've been taking it for 9 months and I'm so happy and coping with life much better, and most importantly having fun and enjoying my baby. I put on 5 kg since started to take Cipramil, but I think I eat more now that I can enjoy my food.I'm not sure another long term side effects, but I'm so thankful that I can feel joy in life again after being miserable for so long.",9.0,2015-10-10,14
94271,Trintellix,Depression,"I was recently switched from Lexapro to Brintellix for depression related to ADHD. The transition was fairly horrible for about 1.5 weeks but then it has been smooth sailing. The doctor that switched my meds, both for ADHD and depression, used a serotonin blood test and a DNA test. I really appreciated the science behind the selection vs. the trial and error method that many doctors use. I highly recommend the DNA test as it shows which medicines work best for your body across several areas (not just ADHD and depression). I didn't think the other meds were working and the DNA confirmed that they were not a good fit for me at all. Some insurances will not cover the DNA testing so make sure you ask because it can be expensive.",8.0,2015-03-06,18
186004,Desvenlafaxine,Depression,This is the only medication that has worked for me and I've tried just about all of them out there. This will be the 3rd time I've started and stopped it but that was only because of the high cost. Now I found out there's financial assistance (after ALL the money I've shelled out ahhhhhhhhhh)!!!!!! I can't wait for this to kick in (day 2 being back on it) because I know I will feel like my old self again. Can't wait!!!!!,10.0,2016-06-18,57
95090,Abilify,Depression,"I really think this drug has been a life saver. But be careful with the dosing-sometimes less is more. I currently take 2.5 mg and that is enough to pop me out of the depression. At 5 mg I was very ""flat,"" anxious, and my joints ached. Everyone is different, but this drug can be very helpful.",10.0,2009-03-03,147
89753,Celexa,Depression,"This medication has wiped out almost all of my daily bouts of depression. For the longest time I would have depression daily and now to be free of this burden, this weight, it's like living in a different body. I love feeling more up beat, even the days when its simply a good casual uneventful day. I am happy and content.",9.0,2009-08-02,236
205273,Pristiq,Depression,"I have BPD II, PTSD & anxiety with agoraphobia. I've tried a LOT of different meds & gone unmedicated as well, probably over the last 15 years or so. Right now, I'm on Lithium 900mg. Just stopped Gabapentin 900-1200mg. On Desvenlafaxine 100mg (start, 50mg) about 1 year - Since I started, I've been lifted out of a suicidal & debilitating depression. Take into consideration lithium, my moods are more levelled out and I don't feel like crying at the drop of a hat. I don't feel completely hopeless. However, I do feel unnecessarily agitated, sleep issues - too much or insomnia, low energy, incessant nausea. I've also gained an incredible amount of weight, without appetite. DNA test ""Green-lit"" Pristiqu... Going to see Dr. today.",7.0,2017-04-13,13
226038,Bupropion,Depression,"I love it. Have not had any depression issues or suicidal thoughts. The only side effect (which I don't mind) is having no appetite. This medicine is the best one I have ever taken for my anxiety, depression and bi-polar. It works great combined with klonopin.",10.0,2009-02-17,62
62417,Citalopram,Depression,Mood has lifted after years of trying different antidepressants. Only on 10mg for 14 days so far and already feel a difference. Happy.,8.0,2012-06-09,4
224699,Bupropion,Depression,Seems to be helping after the sudden loss of my son.,8.0,2017-05-04,46
141177,Escitalopram,Depression,"Prior to starting Escitalopram I had been experiencing severe depression with suicidal ideation and went into the hospital to get help. While I was there they put me on Escitalopram 10 mg 1x/day. When I first started it I felt pretty doped up but I noticed I was starting to feel better not crying all the time and the thoughts to harm myself where starting to go away and now after 2 months of being on Lexapro I feel like a new person. I feel better than I've ever felt in my life. I have energy to do things I enjoy and no fear to try new things. I have a confidence I haven't felt before and an extremely positive outlook on life, I'm almost too happy. My only regrets is that I didn't go on it sooner.",10.0,2015-06-24,30
28318,Lexapro,Depression,"Two weeks ago I began taking Lexapro and it is nothing short of a miracle. Although I was told it would take up to three weeks to work, I experienced relief almost immediately, within days. Prior to taking Lexapro, I was having suicidal thoughts nearly every day. My depression was so severe that it would wake me in the middle of the night, like a sharp pain or intense nausea. I would then lay awake. Since I started Lexapro, I haven't had any abnormal levels of anxiety or depression and I haven't had any suicidal thoughts. Side Effects: sleepy (take at night), mild nausea, extremely (almost too) mellow.",10.0,2014-11-13,77
220190,Amitriptyline,Depression,"I feel way better on Elavil than cymbalta. I'm back to being Me ,not a grumpy stressed monster. I'm going to call my Dr to personally thank him for switching me.",9.0,2015-05-05,43
61862,Citalopram,Depression,"My ""episode"" started when my marriage was falling apart. I thought I was handling it well until I just started crying uncontrollably. I was prescribed a number of antidepressants none of which worked. Then about 6 years ago I started on Celexa. I had no side effects and it has worked perfectly for me. I just increased to 40 mg due to some extremely challenging changes in my life. Again I have had no side effects; I am in control of my emotions and not feeling over medicated. This has been a godsend for me and I am comfortable telling people about it.",10.0,2015-08-19,29
210734,Mirtazapine,Depression,Started on 15mg felt sedation for a week and grogginess the next day only for a week then felt totally fine doctor upped my dose to 30mg as I felt 15mg wasn't enough only been taking the 30mg for 3 days now hopefully it helps I get a really good nights sleep instead of watching to a read a book an but that helps me a lot to all asleep. My depression starts on a night time and I have little anxiety. I've noticed increased appetite and find myself eating sweets and chocolate have put a good few pounds on in 2 months of taking this med will hopefully get my weight down through exercise and healthy eating.,8.0,2017-01-28,14
74667,Wellbutrin SR,Depression,"I've been taking this medication for depression. I've been on it for about a year now. When I first started taking it I smoked about a pack a day. Over time this reduced my cravings for nicotine and helped me quit smoking. It took time and effort but it worked. Also when I started this medicine I weighed 207 lbs which was my highest weight. Wellbutrin caused weight loss for me and I now weigh 165. This medicine improves my overall mood and I am not as depressed as I was a year ago. I've also experienced hair shedding, which has become more and more of a problem. Sometimes it comes out in handfuls. I gave this medicine a 9 because mostly my side effects were positive. I don't know where I'd be without Wellbutrin.",9.0,2014-11-16,137
97418,St. john's wort,Depression,"I suffer with dysthymia, which is a chronic low-grade depression. I have to say, I have definitely seen an improvement since I've started taking it. It's been about 2-3 weeks now and I'm already noticing some changes. I don't feel as ""low"" all the time and I find it easier to think positively so I can pull myself out of a negative mood. I also have much more motivation to do things; I can't think of the last time I've actually felt motivated enough to jump out of bed and get ready for the day the moment I wake up in the morning! I used to struggle to even wake up. It hasn't helped my OCD, anxiety, or BPD too much yet, but it's also only been a few weeks, so we'll see what happens ;)",8.0,2017-03-01,46
131870,Effexor XR,Depression,"I'm not sure if it is too early too speak but I'm 18 years old and have had crippling depression for 2 years now and have been suffering from Generalized Anxiety Disorder since I was 8 years old. A year and a half ago my GAD decided to plague my relationship with my wonderful boyfriend of two and a half years. It's a pretty rare condition but I have self-diagnosed myself with ROCD (relationship obsessive compulsive disorder) I have now been on Effexor for 2 months now. My G.P put me on it after crippling depression. It began working right away and I am now a much happier person. Although my anxiety is not gone, I am able to have a healthy relationship with my boyfriend. This is a miracle.",8.0,2013-03-21,33
201739,Zoloft,Depression,"This medication has turned me around and I had none of the side effects. I initially requested it from my doctor because, whilst I did not really have any problems, I had a negative outlook despite trying to be positive and I was not enjoying 'life' at all. It has really helped with all this and as an added bonus I feel that I have more energy. I went back to my doctor and said ""We hit the nail on the head"". Previously I was looking for the magic vitamin pill to help reduce my stress and increase my energy levels. I tried vitamin B, Iron, and multivitamins to no avail. I no longer feel the need to take any vitamins at all. I'll continue to take this as needed and have no reservations about taking anti-depressants.",10.0,2013-03-08,173
32231,Wellbutrin XL,Depression,"This medicine gave me back my life! I got laid off, then had to move and I used to sit in the house in my pajamas all day and not even want to go outside or do anything. I started taking Wellbutrin and I got a job, started working out, met my new fiancee, and went back to school. That was over five years ago, I graduate college in Feb. 2009! You are worth it!",10.0,2008-10-06,177
177334,Duloxetine,Depression,Good drug not many side effects was the only one that worked for me and I reckon I've tried every antidepressant on the market. Took 60mg for 2 years didn't find it to hard to come off was a bit grumpy for a couple weeks thats it. Also helped with my neck and nerve pain.,8.0,2017-01-30,85
173599,Brexpiprazole,Depression,"Rexulti has been a life changer! I'm on 1mg. I know that's not a lot, but it's worked so well for me. Way less depressed mood than usual. I have Bipolar Type II. This was an add on to Trileptal and it's really been amazing for me. Would definitely recommend to others :)",10.0,2017-07-06,13
171307,Wellbutrin,Depression,"28 woman 140 lbs--150mg XL taken once in the morning. Before this I was getting near suicidal, couldn't get out of bed and hated myself for that. Sought a therapist who recommended besides therapy I should take something like Wellbutrin. My psych was irritated b/c I previously told her I didn't want Celexa (it never did anything even after months) but agreed to prescribe Wellbutrin. After a day or two when it kicked in, it was like NIGHT and DAY. Like a cloud had been lifted and I could see again, get out bed again. Don't get me wrong, I'm still sad about the state of the world and my life. But it's not crippling anymore; I can ""get over it."" I'm glad to keep experiencing. It seemed better year 1 than 2 but that might be the relief/other factors.",8.0,2017-10-09,34
141052,Escitalopram,Depression,"I have only taken Lexapro (generic) for 3 days now. Dr. put me 5mg but told me to cut it in half for about a week. This morning when I woke up I felt GREAT! Not hypomanic great, just great all around. I didn't have the tormenting thoughts in my head as soon as woke up like I usually did. I have been on ""depressed mode"" with my BiPolar since at least May 2015 and I felt ""real"" and ""normal"" (whatever that is lol) this morning. I am very sensitive to medications with side effects of drowsiness and I have felt a little sleepy but not bad. I can actually accomplish things! I have had diarrhea but if I am going to feel like this then I can deal with it and it will probably go away.",8.0,2015-09-30,58
159453,Nefazodone,Depression,"I started taking this drug for chronic daily headaches in 1999. Turns out they were caused by stress & serious depression. The Serzone was a miracle drug for me! I saw the world so much more clearly and without the negative lens. My headaches were gone (turns out it actually has a patent for preventing migraines!). I was on it for 8 years until I moved to a new city and had trouble finding doctors to write for it. So I was off it the last two years, and my doctor had me on awful Depakote instead. I hated it! I found a doctor this week to put me back on Nefazodone (Serzone). I look forward to ramping up the dosage and feeling alive again! It was a great drug for me without sexual side effects, which is important to many men.",10.0,2009-12-17,59
4021,Seroquel XR,Depression,"Seroquel XR worked very well for me with a combination of Seroquel and Zoloft together. I've been well for over 3 years now. Usually I would fall in to a depression with in a year just taking an antidepressent Because my body would build a tolerance to the medications. I know this medicine isn't for everyone, but I've had a very good experience and I'm stable and happy.",10.0,2015-02-20,91
47463,Tapentadol,Pain,"Seratonin SYNDROME!!! I I take an antidepressant Cymbalta 60 mg, Trazodone 50 mg, gabapentin up to 900mg because I have CRPS and literally cannot walk due to a surfing accident that almost paralyzed me 10 years ago. DO NOT TAKE THIS MED IF YOU'RE ON any kind of antidepressant!!! It will cause you to start shaking your heart pounds you're dizzy sick and you could actually die from this! This med does nothing for my PAIN! If you do take it with an antidepressant make sure you have a Narcan kit !! God bless us who depend on these doctors!!",1.0,2017-07-01,16
97519,Voltaren Gel,Pain,"I think it's probably a good product but not the right medicine for my condition. I have very inflamed painful bursitis under my scapula that throws all my muscles in my back/neck out of whack and creates a lot of transferred pain and problems for me. I was hoping this Voltaren gel my rheumatologist prescribed would help since the Celebrex and muscle relaxers alone are not doing the trick. But I do not detect any difference when I use it. However, I do occasionally get soreness in my left knee and when I tried it on that, it did seem to help.",3.0,2011-09-11,27
50690,Gabapentin,Pain,Doesn`t seem to be working for my back and leg pain (sciatica).,1.0,2009-11-24,22
47647,Tapentadol,Pain,"I tried Nucynta, it did not help the pain. I had a headache from it and it made my right leg numb. I had a stroke 20 years ago.",2.0,2012-01-08,5
20588,Nucynta,Pain,"I was on Percocet 10 mg 3 times a day and my doctor switched me to Nucynta 75 mg 3 times a day. The pain is much worse and I have been begging my doctor to switch me back or to something else. The only response I got was ""give it a month."" I'm having surgery in a week for one of the 5 issues I have. Not sure what people like about this medicine I'm in tears and can't sleep. Monetarily I have to pay 5 times more for this medicine that doesn't work.",3.0,2017-05-24,20
228420,Butrans,Pain,"I have been on Butrans patch for about 6 months. Started on 5mg, then 10mg after a few months, and then 20mg. I had several side effects although it did relieve my pain. Just the past two days I had to go off of the patch because my side effects were very worse with being on the 20mg. The side effects I have experience since I started Butrans 6 months ago are: In the beginning, very itchy all over, not just at the patch placement site..that did go away after about 3 weeks. Severe horrible constipation...I mean horrible.. severe appetite loss. Although I needed to lose the 27 pounds that I have lost since taking Butrans, I am a worry wart, so I worry it could be something more severe, but I think its the patch. Severe nausea too.",4.0,2011-11-10,97
26959,Ultram,Pain,Dose not work only made me anxious and angry I wasted my money and my chance to not be in pain after surgery. Stop peddling this rubbish. All the Dr round here are prescribing it thanks to some pharmaceutical rep but you're ruining people's rights to quality of life. You know it does not work.,1.0,2017-01-01,32
112105,Gabapentin,Pain,"I took 300 mg three times a day after months and months I attempted suicide, spent a few times in the mental ward, and worse, a major loss of sex drive, disfunction. I never had a problem like that before. I stopped taking it and am better now. The side effects went away. Except the sexual drive I'm still working on. Getting better",3.0,2017-05-25,21
212600,Pamelor,Pain,"This medication made my ears ring which they have been doing for about 20 years now. My Doctor advised that this is a less than 2% side effect. Never the less, be careful.",1.0,2011-10-23,82
180384,Diclofenac,Pain,I have been using the patches for chronic back pain for about a week. I use 2 patches a day. I have got no relief.,1.0,2011-08-31,23
47522,Tapentadol,Pain,This gave me severe anxiety and panic attacks. I thought it would go away but its 16 days on this and getting worse,1.0,2015-10-20,50
41112,Acetaminophen / oxycodone,Pain,"I've been taking Endocet 10 mg for almost a year, just this last week I have been hit with breathing problems. I gasp for air at the littlest of effort. This is very scary, I instantly have stopped taking them. I sure hope my breathing gets better soon. I have bad knees and this did seem to help take the edge off but I would much rather breath than take any edge off.",3.0,2011-12-05,14
117495,Nortriptyline,Pain,"I've been taking this pill among others for pain and migraines , I started with 25 mg, and it was upped to 50 because I was still in pain and having head aches, while this hasnt helped my pain, it has helped my migraines I havent had one since taking it, and I usually had one once a week, I still get head aches. Im not sure if this helps or if its my other medications. I feel like this stuff makes me dizzy when outside in the heat, I have a constant dry mouth, my sex drive in no longer alive, I cant remember things and get confused easy. But I sleep good and my head doesnt hurt... I'm still in constant pain. And it seems like I have the hunger of 3 teenagers. Im 27 and have DDD, I hope I can find something that works.",3.0,2016-06-29,41
134549,Ketorolac,Pain,"On day 3 of the worse migraine of my life, went into the doctor, was given a Toradol shot in my hip. My hip and low back hurt immediately after the injection. Had to wait 30 minutes to see what reaction I'd have. No pain relief after 30 minutes. They said within the hour I should be feeling like a new person. It's been an hour and half and I'm feeling no relief. I'm in so much pain, so nauseous, and beyond frustrated. Ugh... It works differently for everyone, but for me it didn't work at all.",1.0,2016-04-29,24
231174,Zohydro ER,Pain,"I hate this drug. It will not allow me to sleep. Dries out my eyes, nose. I can't cry. Makes me a zombie.",3.0,2015-09-05,32
211611,Propoxyphene,Pain,"Took only once and it made me sick to my stomach with mild hallucinations. Haven't used it for a year and switched to Ultram, but was considering giving it a second try.",3.0,2009-11-19,4
20740,Nucynta,Pain,"My doctor wanted to try me on Nucynta for my sciatica pain since Ibuprofen and Ultram did not work very well. I tried one dose Friday night 75mg, and woke up Saturday morning with a horrible headache. Then an hour or so upon getting out of bed, it turned into the worst headache of my life and then had nausea and vomiting with it. I wound up having to go to Urgent Care and they gave me a shot of Toradol for the headache and a shot of Phenergan for the nausea and vomiting. I finally felt better after awhile. These side effects were too horrible for me.",1.0,2010-12-13,32
193896,Dilaudid,Pain,Post surgical pain. Have had chronic pain but have just had knee revision. It did not do much for the pain. Dose was 2 mg.,1.0,2017-06-07,9
48130,Nubain,Pain,"I was administered Nubain during my labor. It made me feel extremely drunk and out of control. I remember feeling intense pain, but not really caring. The whole experience is hazy to me, which is really depressing as I looked forward to giving birth. Also, after being administered the Nubain, my labor became precipitous (I went from 3cm to 10cm in under 2 hours - not sure if this is related to the Nubain though) I would rather go drug-free than to use this again for the birth of my next baby.",2.0,2014-04-04,5
103268,Celecoxib,Pain,". This was for the pain from Acquired Spondylothesis and stenosisSide effects were blurry vision and swelling of my hands. No stomach distress. I call it ibuprofen on steroids. For the price it is very ineffective. I was excited at first as my pain level is off the chart (8 neurosurgeons want to multi stage fuse my spine). Sadly, the generic Celebrex effect regarding pain mitigation after four months is negligible. The best part is no stomach distress, as I cannot tolerate most NSAIDS. I shall discontinue due to lack of efficacy. Personally, I am puzzled as to how an anti inflammatory would create swelling of hands as the converse should occur.",1.0,2016-11-26,1
22667,Lidocaine,Pain,"My 88-year-old mother uses lidocaine 5% patches for her sciatica pain. The patches by Mylan are useless. As others have stated, they are plastic and do not stay in place. They bunch up and fall off with one to two hours of applying. She used to get another brand which was flexible and stayed in place. Insurance covers most of the cost of these patches, but I would not recommend them even if Mylan paid you to use them.",1.0,2017-07-12,5
103248,Celecoxib,Pain,"I'm 21 years old and the doctor told me I have arthritis (I found out from another doctor I do NOT) but they put me on this to help with the pain (from my car accident, not from arthritis) and it did NOT work. It made me have lots of bloody stool and severe abdominal pain. It barely reduced the pain.",2.0,2009-12-23,38
180272,Diclofenac,Pain,My Dr prescribed me flector patch for a disk herniation and disk bulge...he gave me a sample...it does absolutely nothing!!!,1.0,2017-07-18,5
204687,Acetaminophen / propoxyphene,Pain,"I have taken this for headaches, tooth pain, and back pain. I get severe headaches and horrendous stomach aches and acid reflux from this.",1.0,2009-12-03,22
20684,Nucynta,Pain,After taking second pill had to go to E.R. I couldn't control my emotions I broke down balling like a baby no reason why just uncontrollable need to cry. Never had these side effects with opiate pain relievers.,1.0,2014-03-02,63
134513,Lidoderm,Pain,"The MYLAN brand 5% is useless! Waste of money. It does not stick to fresh cleaned skin with rubbing alcohol first, it does not stay on to provide medicine even if taped on outside edges and it's plastic! Bad for skin. I'm going to change pharmacies to avoid using this,brand again or cough up cash for my reg. Brand. I would not depend on this. Seriously it does not stick for 2 mins.",1.0,2016-01-30,34
18310,Embeda,Pain,"As the last reviewer said I have had increased pain, fatigue, constipation and anxiety.",1.0,2009-11-19,29
71934,Tramadol,Pain,"I was prescribe 50mg 4x a day and then moved to 300mg extended release. While on the 50mg 4x a day, I noticed it took about 15 minutes to feel some relief from my joint & nerve pain. The only problem was each dose only really lasted for about 20 minutes. The first does ever was a oh yer finally some relief, that lasted 20 minutes. That was the reason we switched to 300mg extended release. Again, it took about 15 minutes to feel a decrease in pain. With the extended release, it still only helped for a short period of time, maybe an hour or two. I stuck with it for about 4-6 weeks hoping it would build up & eventually relieve pain for a good portion of my day. Honestly, it only cut pain by about 50% & never lasted longer than 2 hours.",2.0,2015-11-11,12
43869,Acetaminophen / codeine,Pain,Fractured two fingers and did absolutely nothing for the pain,1.0,2016-12-13,7
151167,OxyContin,Pain,"I have a major complaint about the changing of the OC's to the OP's. I have been taking the 80mg OC's for the last 2 years for my Neuropathy from my diabetes and it seems to have been the only thing that works for the pains that I have. Now after the change of them to the OP's I have been taking them now for today being the third day and they don't do much for my pain. On top of that they make my whole body itch very bad and today discovering that I'm now passing blood in my urine. Have never done that in my life of 48 years. So what do I to do now? I understand why the changes were made with the formulation, but what about the people who use it the right way and who really need it? We are the one's who are suffering because of people who abuse it.",4.0,2011-01-02,35
50745,Gabapentin,Pain,I have been taking Gabapentin the generic for Neurontin for about three years. I am having really dramatically disturbing dreams about all of my dead relatives. This is really disturbing me. I have had all tests possible on my neck and back. I have had one surgery on my neck and am waiting on another surgery on it. They keep giving me injections I am sure just to pass time. The injections have done nothing for me. Neither did the RFS (Radio Frequency Stimulation) for carterizing the nerve endings. They now have me on Skelaxin as well but there is no difference. This has been going on for six years after an accident at work.,4.0,2009-10-03,37
187632,Aspirin / oxycodone,Pain,"I had a fractured femur from being hit by a car. Morphine was used initially during the acute pain. On the second day Percodan was prescribed, even though I wasn't in great pain. After a few days, had loss of appetite, inability to urinate and severe constipation. Stopped Percodan, Tylenol was adequate to relieve pain.",1.0,2009-07-15,10
34200,Tramadol,Pain,"Terrible side effects, difficult withdrawal",1.0,2009-03-26,14
117514,Nortriptyline,Pain,I was given nortriptyline by a pain doctor 7 years ago. It did help somewhat with the pain. However the side effects have been giving me problems ever since. I have problems concentrating but worse than that I daydream constantly. I can't shut it off. It lasts for hours. It is like it turned on a daydreaming switch in my brain and I can't shut it off. I went off of it expecting it to stop. It never has. It gets more unmanageable. I do not know what to do.,3.0,2016-02-24,63
27041,Ultram,Pain,"I take 100 mg ""as needed"" for chronic neck and shoulder pain after dual AFDC surgery which left me with some major nerve damage. It doesn't totally relieve my pain, but it makes it tolerable. One dose makes me nauseous with or without food in my stomach. If I have a bad neck day and take 2 doses I will spend the night throwing up so I never take 2 doses any more.",4.0,2009-08-27,18
69379,Buprenorphine,Pain,"Was on another drug fentanyl for many years, was put on BUTRANS because tests never showed enough fentanyl in my blood from 2002 to 2016, with no abuse record. I would forget to put my patch on on time and was punished by my physician by being put on BUTRANS PATCH. it is not effective in the least, also it caused more problems when I went to ER in extreme pain for another matter it scared their drs from treating my pain at all because even though this a quote pain management drug, it is also a substance abuse control agent used in detoxing patients off of opioid narcotics, that means every dr you meet while BUTRANS is on your chart will not effectively treat you for,pain, youre likely not to be treated at all.",1.0,2016-11-03,31
112042,Gabapentin,Pain,"I started taking gabapatin for severe lower back pain. I have scoliosis . At first it worked . I was told I could increase the dosage up to 1200 mgs I'm now up to 800 mgs. Not only did it stop working I read in depth side effects I'm experiencing memory loss , anxiety and depression which I already suffer from. Personally I don't recommend it for back pain. I personally know 4 people that are prescribed it for back pain 2 stopped taking it because it stopped working. Myself and another person are having the same problem. My best advice ask questions and tell your Dr if you have problems with it or it stops working.I have a call into my Dr. I'm very concerned about the side effects I wasn't told about and I'm in constant pain",3.0,2017-07-12,17
57869,Acetaminophen / hydrocodone,Pain,This pill took very little of the pain away.,4.0,2012-01-10,9
71986,Tramadol,Pain,Tramadol are trash! They DO NOT WORK! I suffer with pain from chronic kidney stones and end up in the hospital often. And was given these. I am so pissed for having to pay for something that does not work. They do not care about my pain and just think that everyone is a drug abuser. I was on the yellow vicodin that worked fine for my pain and never had gotten addicted to them. Then these idiot doctors had to go and fix what wasn't broken.,1.0,2015-08-01,42
47540,Tapentadol,Pain,Didn't help at all.,1.0,2015-04-19,5
50741,Gabapentin,Pain,"I have herniated disc as well as severe arthritis in my shoulders and arms. I have had many days of severe pain and restless nights, very painful mornings while being on many different narcotics that didn't help very much. After starting Neurontin the pain has almost completely gone. I am still on Roxicodone but the Neurontin has made all the difference in the world. I can raise my arms above my head, something I haven't done in months. It does make me a little sleepy but I am sure that will go away, I have only been taking it for a week now. My opinion it to take it at night, everyone needs a good night sleep anyway. It is great for me.",10.0,2009-10-09,96
180359,Diclofenac,Pain,"Had shoulder arthroscopic surgery for a bone spur and tear four months ago. Pain was bad with little improvement the past 2 months, even with rehab/exercises and Vicodin and later Mobic (Meloxicam) and finally Motrin. Nothing worked. Couldn't sleep, constant ache from shoulder into my bicep. Rather than get a Cortisone shot yesterday, the doctor suggested I try a sample of the Flector Patch. I wore it last night and finally experienced some relief. I'd say the pain is about 75% better, and I managed to get some sleep.",8.0,2013-01-30,24
135756,Percocet,Pain,"A life saver, have used them for years when in any major pain (Broken or bruised ribs, broken ankle, major headache etc) They work miracles when taken properly. I usually take them every 4 hours to keep the pain away. 5/325",10.0,2016-02-12,35
58155,Acetaminophen / hydrocodone,Pain,This medication works wonders for me.,10.0,2009-02-01,20
151286,OxyContin,Pain,This is a miracle drug for me. I raced motocross my entire life and broke many bones. Just twisted and banged my body 4 years. I'm only twenty eight and some mornings I feel 85 and can barely move. Oxycontin makes it all go away. It can help with little to no side effects.,10.0,2008-12-19,33
72296,Tramadol,Pain,"Have osteoarthritis in knee. I have taken this for years with no side effects. 50mg lets me take less for good days and more as needed. I cannot take the COX II type medicines, tried them all. My knee is not repairable. Without this medicine I would be on a walker.",10.0,2012-12-08,52
36394,Fentanyl,Pain,"It was used as a pain reliever in an emergency room setting by a licensed practicing physician. I received two separate doses at my own informed request, but the second dose was a bit much for me. Although it did what it was supposed to do which was relieve the pain I was experiencing. It was too powerful for my liking.",9.0,2017-05-08,5
193757,Hydrocodone,Pain,I have had chronic pain since 2002. I have Reflex sympathetic dystrophy (RSD) in low back both legs below knee both feet. Long story short I have been on pretty much every pain med there is. Had over 200 nerve blocks. Had nerve endings burned off. PT you name it. Now I have a medicine dosing machine inside my abdomen with a cath that runs directly into my spinal cord. I tried this hyslinga it's worked great. I'm surprised so many people have not had relief from it. But if I didn't have the pump implant I'm pretty sure I would be on the highest dose they make.,7.0,2017-11-30,0
134779,Ketorolac,Pain,I had a kidney stone and Toradol was the only medicine that relieved the pain. Morphine did nothing.,10.0,2011-03-11,10
49951,Gabapentin,Pain,"For over 6 months severe pain from diabetic neuropathy and nephropathy - constant 6 to 9 in almost every major joint in the body - shoulders, elbows, wrists, hands, hips, knees, ankles, feet - except right hip - 3.... not helped at all by musculoskeletal pain killers. Gabapentin at 900 mg halved those pain levels ... but increased legs edema by 10% and scales weight by 2kg, and added lower back pain stenosis at 8 - discovered that liquid morphine sorted that out. Even if back not sorted it would still have been wonderful just to have a change in what hurt.",8.0,2016-02-02,36
58191,Acetaminophen / hydrocodone,Pain,"I take Lortab because I have osteoarthitis of the spine and I would not be able to conduct my life on a daily basis if not for this medication. Some doctors don't like giving this medicine out to patients because it is habit forming. But, like I told my doctor, pain 24/7 or a slight addiction. I will take the addiction. I can get over an addiction but this pain is here to stay and is not going to get any better.",10.0,2009-05-20,101
20714,Nucynta,Pain,"I have tried several pain medications over the years for chronic abdominal pain. I've had multiple surgeries which caused nerve damage and scar tissue in my abdomen. The most recent medicines I tried were Opana ER 30mg 2x's daily and Percocet 10mg 3x's daily for breakthrough pain. My doctor prescribed Methadone 5mg 3x's daily just to try something different. I was still having breakthrough pain, so he added Nucynta 50mg 4 times daily for that. I have to admit, I was a skeptic. I am now a believer! This medication has worked wonders for me! I have been taking it for just over one month now, and aside from the sleepy feeling, there really have been no other side effects for me. I have energy that I never thought I could have again. I love this medicine.",10.0,2011-08-17,30
36869,Meperidine,Pain,It is great.,9.0,2009-07-20,27
58290,Acetaminophen / hydrocodone,Pain,I have spinal stinosis and have tried the gontlet of pain relievers. I have found Norco to be one of the best that I have tried. I take one number 10/750 every 6-8 hours and I find it keep's me feeling the best I can with the condition I have.,8.0,2008-03-14,102
180264,Diclofenac,Pain,"My history is spinal fusion/neck ~7 years ago- plates and screws in my neck. Now have 3 bulging disks in neck also. 6 discs removed from back (spinal stenosis, herniated discs, scoliosis)- have 6 metal plates, two steel rods and 14 screws~in back. The surgeries did help- but still have pain, burning, & pins and needles sensation in neck, shoulders & arms. Burning pain in hips, and muscular soreness through out my back. I've been on pain meds for years and wasn't getting a lot of relief. I discussed with my MD and he ordered Voltaren Gel. I can't say enough how much relief I receive from this medicine. Can sleep better, pain much less. I've even begun hiking again!",9.0,2017-09-29,7
